timestamp,consumption,production,FeedIn
2026-01-03 16:00:00,0.5346122,0.27249393,0.0051878409999999995
2026-01-03 16:15:00,0.61127526,0.31031998,0.004682348
2026-01-03 16:30:00,0.728979,0.36715198,0.002662463
2026-01-03 16:45:00,0.665027368,0.33158813,0.0011872017
2026-01-03 17:00:00,0.5911209274,0.29845752,0.0047925544
2026-01-03 17:15:00,0.9882510499999999,0.25277939,0.0019429754
2026-01-03 17:30:00,0.7125935018,0.35527637,0.0022075946
2026-01-03 17:45:00,0.7185169737000001,0.35763733000000003,0.0
2026-01-03 18:00:00,0.24796542,0.2677762,0.14379352
2026-01-03 18:15:00,0.56383190722,0.28414206000000003,0.0025900395
2026-01-03 18:30:00,0.69968598614,0.35130423,0.0019346136
2026-01-03 18:45:00,0.7137919612899999,0.35785574000000003,0.0010399576
2026-01-03 19:00:00,0.51983436306,0.26223379999999996,0.0030274353
2026-01-03 19:15:00,0.6076930924999999,0.30477704,0.0017183787
2026-01-03 19:30:00,0.6566697754,0.32618567000000004,0.0
2026-01-03 19:45:00,0.6875254966000001,0.34372556,0.0020261536000000004
2026-01-03 20:00:00,0.6142731987,0.30209823999999996,0.0006425781
2026-01-03 20:15:00,0.5938414324000001,0.29263977,0.0
2026-01-03 20:30:00,0.7248709664999999,0.35967847000000003,0.0005613429
2026-01-03 20:45:00,0.6504899288299999,0.32629733,0.0012984518
2026-01-03 21:00:00,0.605251844,0.30374637,0.0014128392999999998
2026-01-03 21:15:00,0.6222603133,0.30823892,0.0003554128
2026-01-03 21:30:00,0.6593783040000001,0.32326364,0.0
2026-01-03 21:45:00,0.7207510824000001,0.35999400000000004,0.00040618642999999997
2026-01-03 22:00:00,0.6468035078000001,0.32531442,0.0029076717
2026-01-03 22:15:00,0.6489146184999999,0.32147812,0.0
2026-01-03 22:30:00,0.5792132836999999,0.28554807,0.0
2026-01-03 22:45:00,0.66314750568,0.33508548,0.003983017
2026-01-03 23:00:00,0.62827173876,0.31827045,0.0043343987
2026-01-03 23:15:00,0.7085493649000001,0.35412683,0.001473025
